"","year","date","location","result","team","conf","opp","opp_conf","tpm","tpa","tp_pct","round"
"1279",2014,2014-03-21,"N","L","Weber St.","BSky","Arizona","P12",7,17,0.411764705882353,"1. ROUND OF 64"
"1280",2014,2014-03-21,"N","W","Arizona","P12","Weber St.","BSky",7,14,0.5,"1. ROUND OF 64"
"1281",2014,2014-03-21,"N","L","Oklahoma St.","B12","Gonzaga","WCC",3,15,0.2,"1. ROUND OF 64"
"1282",2014,2014-03-21,"N","W","Gonzaga","WCC","Oklahoma St.","B12",9,18,0.5,"1. ROUND OF 64"
"1283",2014,2014-03-21,"N","L","Louisiana","SB","Creighton","BE",4,16,0.25,"1. ROUND OF 64"
"1284",2014,2014-03-21,"N","W","Creighton","BE","Louisiana Lafayette","SB",9,23,0.391304347826087,"1. ROUND OF 64"
"1285",2014,2014-03-21,"N","L","Kansas St.","B12","Kentucky","SEC",5,21,0.238095238095238,"1. ROUND OF 64"
"1286",2014,2014-03-21,"N","W","Kentucky","SEC","Kansas St.","B12",4,15,0.266666666666667,"1. ROUND OF 64"
"1287",2014,2014-03-21,"N","W","Mercer","ASun","Duke","ACC",5,13,0.384615384615385,"1. ROUND OF 64"
"1288",2014,2014-03-21,"N","L","Duke","ACC","Mercer","ASun",15,37,0.405405405405405,"1. ROUND OF 64"
"1289",2014,2014-03-21,"N","L","Coastal Carolina","BSth","Virginia","ACC",9,19,0.473684210526316,"1. ROUND OF 64"
"1290",2014,2014-03-21,"N","W","Virginia","ACC","Coastal Carolina","BSth",8,17,0.470588235294118,"1. ROUND OF 64"
"1291",2014,2014-03-21,"N","L","George Washington","A10","Memphis","Amer",2,12,0.166666666666667,"1. ROUND OF 64"
"1292",2014,2014-03-21,"N","W","Memphis","Amer","George Washington","A10",6,22,0.272727272727273,"1. ROUND OF 64"
"1293",2014,2014-03-21,"N","L","North Carolina Central","MEAC","Iowa St.","B12",5,16,0.3125,"1. ROUND OF 64"
"1294",2014,2014-03-21,"N","W","Iowa St.","B12","North Carolina Central","MEAC",9,17,0.529411764705882,"1. ROUND OF 64"
"1295",2014,2014-03-21,"N","L","Cal Poly","BW","Wichita St.","MVC",5,28,0.178571428571429,"1. ROUND OF 64"
"1296",2014,2014-03-21,"N","W","Wichita St.","MVC","Cal Poly","BW",6,19,0.31578947368421,"1. ROUND OF 64"
"1297",2014,2014-03-21,"N","W","Tennessee","SEC","Massachusetts","A10",2,14,0.142857142857143,"1. ROUND OF 64"
"1298",2014,2014-03-21,"N","L","Massachusetts","A10","Tennessee","SEC",3,11,0.272727272727273,"1. ROUND OF 64"
"1299",2014,2014-03-20,"N","W","Dayton","A10","Ohio St.","B10",3,13,0.230769230769231,"1. ROUND OF 64"
"1300",2014,2014-03-20,"N","L","Ohio St.","B10","Dayton","A10",3,12,0.25,"1. ROUND OF 64"
"1301",2014,2014-03-20,"N","L","New Mexico St.","WAC","San Diego St.","MWC",5,16,0.3125,"1. ROUND OF 64"
"1302",2014,2014-03-20,"N","W","San Diego St.","MWC","New Mexico St.","WAC",6,17,0.352941176470588,"1. ROUND OF 64"
"1303",2014,2014-03-20,"N","L","Manhattan","MAAC","Louisville","Amer",3,5,0.6,"1. ROUND OF 64"
"1304",2014,2014-03-20,"N","W","Louisville","Amer","Manhattan","MAAC",4,13,0.307692307692308,"1. ROUND OF 64"
"1305",2014,2014-03-20,"N","L","Delaware","CAA","Michigan St.","B10",8,20,0.4,"1. ROUND OF 64"
"1306",2014,2014-03-20,"N","W","Michigan St.","B10","Delaware","CAA",10,19,0.526315789473684,"1. ROUND OF 64"
"1307",2014,2014-03-20,"N","W","Pittsburgh","ACC","Colorado","P12",4,14,0.285714285714286,"1. ROUND OF 64"
"1308",2014,2014-03-20,"N","L","Colorado","P12","Pittsburgh","ACC",4,16,0.25,"1. ROUND OF 64"
"1309",2014,2014-03-20,"N","W","Syracuse","ACC","Western Michigan","MAC",7,17,0.411764705882353,"1. ROUND OF 64"
"1310",2014,2014-03-20,"N","W","North Dakota St.","Sum","Oklahoma","B12",6,14,0.428571428571429,"1. ROUND OF 64"
"1311",2014,2014-03-20,"N","L","Oklahoma","B12","North Dakota St.","Sum",12,30,0.4,"1. ROUND OF 64"
"1312",2014,2014-03-20,"N","L","American","Pat","Wisconsin","B10",4,15,0.266666666666667,"1. ROUND OF 64"
"1313",2014,2014-03-20,"N","W","Wisconsin","B10","American","Pat",10,23,0.434782608695652,"1. ROUND OF 64"
"1314",2014,2014-03-20,"N","L","BYU","WCC","Oregon","P12",5,19,0.263157894736842,"1. ROUND OF 64"
"1315",2014,2014-03-20,"N","W","Oregon","P12","BYU","WCC",2,13,0.153846153846154,"1. ROUND OF 64"
"1316",2014,2014-03-20,"N","L","Wofford","SC","Michigan","B10",1,19,0.0526315789473684,"1. ROUND OF 64"
"1317",2014,2014-03-20,"N","W","Michigan","B10","Wofford","SC",7,17,0.411764705882353,"1. ROUND OF 64"
"1318",2014,2014-03-20,"N","L","Arizona St.","P12","Texas","B12",8,15,0.533333333333333,"1. ROUND OF 64"
"1319",2014,2014-03-20,"N","W","Texas","B12","Arizona St.","P12",5,12,0.416666666666667,"1. ROUND OF 64"
"1320",2014,2014-03-20,"N","W","Harvard","Ivy","Cincinnati","Amer",6,17,0.352941176470588,"1. ROUND OF 64"
"1321",2014,2014-03-20,"N","L","Cincinnati","Amer","Harvard","Ivy",4,12,0.333333333333333,"1. ROUND OF 64"
"1322",2014,2014-03-20,"N","L","Milwaukee","Horz","Villanova","BE",6,24,0.25,"1. ROUND OF 64"
"1323",2014,2014-03-20,"N","W","Villanova","BE","Milwaukee","Horz",4,23,0.173913043478261,"1. ROUND OF 64"
"1324",2014,2014-03-20,"N","L","Saint Joseph's","A10","Connecticut","Amer",7,21,0.333333333333333,"1. ROUND OF 64"
"1325",2014,2014-03-20,"N","W","Connecticut","Amer","Saint Joseph's","A10",11,24,0.458333333333333,"1. ROUND OF 64"
"1326",2014,2014-03-20,"N","L","Albany","AE","Florida","SEC",4,13,0.307692307692308,"1. ROUND OF 64"
"1327",2014,2014-03-20,"N","W","Florida","SEC","Albany","AE",3,12,0.25,"1. ROUND OF 64"
"1328",2014,2014-03-20,"N","L","North Carolina St.","ACC","Saint Louis","A10",4,9,0.444444444444444,"1. ROUND OF 64"
"1329",2014,2014-03-20,"N","W","Saint Louis","A10","North Carolina St.","ACC",9,18,0.5,"1. ROUND OF 64"
"1330",2014,2014-03-19,"N","W","Cal Poly","BW","Texas Southern","SWAC",6,15,0.4,"0. FIRST FOUR"
"1331",2014,2014-03-19,"N","L","Texas Southern","SWAC","Cal Poly","BW",4,13,0.307692307692308,"0. FIRST FOUR"
"1332",2014,2014-03-19,"N","L","Iowa","B10","Tennessee","SEC",4,16,0.25,"0. FIRST FOUR"
"1333",2014,2014-03-19,"N","W","Tennessee","SEC","Iowa","B10",5,21,0.238095238095238,"0. FIRST FOUR"
"1334",2014,2014-03-18,"N","W","Albany","AE","Mount St. Mary's","NEC",2,9,0.222222222222222,"0. FIRST FOUR"
"1335",2014,2014-03-18,"N","L","Mount St. Mary's","NEC","Albany","AE",12,37,0.324324324324324,"0. FIRST FOUR"
"1336",2014,2014-03-18,"N","W","North Carolina St.","ACC","Xavier","BE",4,14,0.285714285714286,"0. FIRST FOUR"
"1337",2014,2014-03-18,"N","L","Xavier","BE","North Carolina St.","ACC",2,14,0.142857142857143,"0. FIRST FOUR"
"1338",2013,2013-04-08,"N","L","Michigan","B10","Louisville","BE",8,18,0.444444444444444,"6. CHAMPIONSHIP"
"1339",2013,2013-04-08,"N","W","Louisville","BE","Michigan","B10",8,16,0.5,"6. CHAMPIONSHIP"
"1340",2013,2013-04-06,"N","L","Wichita St.","MVC","Louisville","BE",6,20,0.3,"5. FINAL FOUR"
"1341",2013,2013-04-06,"N","W","Louisville","BE","Wichita St.","MVC",9,25,0.36,"5. FINAL FOUR"
"1342",2013,2013-04-06,"N","L","Syracuse","BE","Michigan","B10",3,14,0.214285714285714,"5. FINAL FOUR"
"1343",2013,2013-04-06,"N","W","Michigan","B10","Syracuse","BE",8,24,0.333333333333333,"5. FINAL FOUR"
"1344",2013,2013-03-31,"N","W","Michigan","B10","Florida","SEC",10,19,0.526315789473684,"4. ELITE EIGHT"
"1345",2013,2013-03-31,"N","L","Florida","SEC","Michigan","B10",2,10,0.2,"4. ELITE EIGHT"
"1346",2013,2013-03-31,"N","L","Duke","ACC","Louisville","BE",4,16,0.25,"4. ELITE EIGHT"
"1347",2013,2013-03-31,"N","W","Louisville","BE","Duke","ACC",2,13,0.153846153846154,"4. ELITE EIGHT"
"1348",2013,2013-03-30,"N","W","Wichita St.","MVC","Ohio St.","B10",8,20,0.4,"4. ELITE EIGHT"
"1349",2013,2013-03-30,"N","L","Ohio St.","B10","Wichita St.","MVC",5,25,0.2,"4. ELITE EIGHT"
"1350",2013,2013-03-30,"N","W","Syracuse","BE","Marquette","BE",5,17,0.294117647058824,"4. ELITE EIGHT"
"1351",2013,2013-03-30,"N","L","Marquette","BE","Syracuse","BE",3,24,0.125,"4. ELITE EIGHT"
"1352",2013,2013-03-29,"N","L","Florida Gulf Coast","ASun","Florida","SEC",4,11,0.363636363636364,"3. SWEET SIXTEEN"
"1353",2013,2013-03-29,"N","W","Florida","SEC","Florida Gulf Coast","ASun",4,15,0.266666666666667,"3. SWEET SIXTEEN"
"1354",2013,2013-03-29,"N","L","Oregon","P12","Louisville","BE",5,14,0.357142857142857,"3. SWEET SIXTEEN"
"1355",2013,2013-03-29,"N","W","Louisville","BE","Oregon","P12",4,13,0.307692307692308,"3. SWEET SIXTEEN"
"1356",2013,2013-03-29,"N","L","Michigan St.","B10","Duke","ACC",3,12,0.25,"3. SWEET SIXTEEN"
"1357",2013,2013-03-29,"N","W","Duke","ACC","Michigan St.","B10",7,18,0.388888888888889,"3. SWEET SIXTEEN"
"1358",2013,2013-03-29,"N","W","Michigan","B10","Kansas","B12",8,23,0.347826086956522,"3. SWEET SIXTEEN"
"1359",2013,2013-03-29,"N","L","Kansas","B12","Michigan","B10",6,16,0.375,"3. SWEET SIXTEEN"
"1360",2013,2013-03-28,"N","W","Syracuse","BE","Indiana","B10",4,11,0.363636363636364,"3. SWEET SIXTEEN"
"1361",2013,2013-03-28,"N","L","Indiana","B10","Syracuse","BE",3,15,0.2,"3. SWEET SIXTEEN"
"1362",2013,2013-03-28,"N","L","Arizona","P12","Ohio St.","B10",6,18,0.333333333333333,"3. SWEET SIXTEEN"
"1363",2013,2013-03-28,"N","W","Ohio St.","B10","Arizona","P12",7,13,0.538461538461538,"3. SWEET SIXTEEN"
"1364",2013,2013-03-28,"N","W","Marquette","BE","Miami FL","ACC",3,6,0.5,"3. SWEET SIXTEEN"
"1365",2013,2013-03-28,"N","L","Miami FL","ACC","Marquette","BE",8,26,0.307692307692308,"3. SWEET SIXTEEN"
"1366",2013,2013-03-28,"N","L","La Salle","A10","Wichita St.","MVC",7,18,0.388888888888889,"3. SWEET SIXTEEN"
"1367",2013,2013-03-28,"N","W","Wichita St.","MVC","La Salle","A10",5,12,0.416666666666667,"3. SWEET SIXTEEN"
"1368",2013,2013-03-24,"N","W","Florida Gulf Coast","ASun","San Diego St.","MWC",7,18,0.388888888888889,"2. ROUND OF 32"
"1369",2013,2013-03-24,"N","L","San Diego St.","MWC","Florida Gulf Coast","ASun",8,23,0.347826086956522,"2. ROUND OF 32"
"1370",2013,2013-03-24,"N","L","Minnesota","B10","Florida","SEC",8,18,0.444444444444444,"2. ROUND OF 32"
"1371",2013,2013-03-24,"N","W","Florida","SEC","Minnesota","B10",10,20,0.5,"2. ROUND OF 32"
"1372",2013,2013-03-24,"N","L","Temple","A10","Indiana","B10",3,24,0.125,"2. ROUND OF 32"
"1373",2013,2013-03-24,"N","W","Indiana","B10","Temple","A10",4,13,0.307692307692308,"2. ROUND OF 32"
"1374",2013,2013-03-24,"N","W","La Salle","A10","Mississippi","SEC",9,23,0.391304347826087,"2. ROUND OF 32"
"1375",2013,2013-03-24,"N","L","Mississippi","SEC","La Salle","A10",4,19,0.210526315789474,"2. ROUND OF 32"
"1376",2013,2013-03-24,"N","L","Creighton","MVC","Duke","ACC",2,19,0.105263157894737,"2. ROUND OF 32"
"1377",2013,2013-03-24,"N","W","Duke","ACC","Creighton","MVC",7,20,0.35,"2. ROUND OF 32"
"1378",2013,2013-03-24,"N","L","Iowa St.","B12","Ohio St.","B10",12,25,0.48,"2. ROUND OF 32"
"1379",2013,2013-03-24,"N","W","Ohio St.","B10","Iowa St.","B12",9,18,0.5,"2. ROUND OF 32"
"1380",2013,2013-03-24,"N","L","North Carolina","ACC","Kansas","B12",6,21,0.285714285714286,"2. ROUND OF 32"
"1381",2013,2013-03-24,"N","W","Kansas","B12","North Carolina","ACC",5,14,0.357142857142857,"2. ROUND OF 32"
"1382",2013,2013-03-24,"N","L","Illinois","B10","Miami FL","ACC",7,27,0.259259259259259,"2. ROUND OF 32"
"1383",2013,2013-03-24,"N","W","Miami FL","ACC","Illinois","B10",9,25,0.36,"2. ROUND OF 32"
"1384",2013,2013-03-23,"N","L","Harvard","Ivy","Arizona","P12",5,18,0.277777777777778,"2. ROUND OF 32"
"1385",2013,2013-03-23,"N","W","Arizona","P12","Harvard","Ivy",9,15,0.6,"2. ROUND OF 32"
"1386",2013,2013-03-23,"N","L","Colorado St.","MWC","Louisville","BE",5,12,0.416666666666667,"2. ROUND OF 32"
"1387",2013,2013-03-23,"N","W","Louisville","BE","Colorado St.","MWC",5,9,0.555555555555556,"2. ROUND OF 32"
"1388",2013,2013-03-23,"N","L","Memphis","CUSA","Michigan St.","B10",5,23,0.217391304347826,"2. ROUND OF 32"
"1389",2013,2013-03-23,"N","W","Michigan St.","B10","Memphis","CUSA",4,16,0.25,"2. ROUND OF 32"
"1390",2013,2013-03-23,"N","L","VCU","A10","Michigan","B10",3,16,0.1875,"2. ROUND OF 32"
"1391",2013,2013-03-23,"N","W","Michigan","B10","VCU","A10",6,20,0.3,"2. ROUND OF 32"
"1392",2013,2013-03-23,"N","W","Oregon","P12","Saint Louis","A10",8,11,0.727272727272727,"2. ROUND OF 32"
"1393",2013,2013-03-23,"N","L","Saint Louis","A10","Oregon","P12",3,21,0.142857142857143,"2. ROUND OF 32"
"1394",2013,2013-03-23,"N","L","California","P12","Syracuse","BE",4,21,0.19047619047619,"2. ROUND OF 32"
"1395",2013,2013-03-23,"N","W","Syracuse","BE","California","P12",4,10,0.4,"2. ROUND OF 32"
"1396",2013,2013-03-23,"N","L","Butler","A10","Marquette","BE",11,24,0.458333333333333,"2. ROUND OF 32"
"1397",2013,2013-03-23,"N","W","Marquette","BE","Butler","A10",5,12,0.416666666666667,"2. ROUND OF 32"
"1398",2013,2013-03-23,"N","W","Wichita St.","MVC","Gonzaga","WCC",14,28,0.5,"2. ROUND OF 32"
"1399",2013,2013-03-23,"N","L","Gonzaga","WCC","Wichita St.","MVC",8,23,0.347826086956522,"2. ROUND OF 32"
"1400",2013,2013-03-22,"N","L","Oklahoma","B12","San Diego St.","MWC",5,21,0.238095238095238,"1. ROUND OF 64"
"1401",2013,2013-03-22,"N","W","San Diego St.","MWC","Oklahoma","B12",6,15,0.4,"1. ROUND OF 64"
"1402",2013,2013-03-22,"N","W","Minnesota","B10","UCLA","P12",9,16,0.5625,"1. ROUND OF 64"
"1403",2013,2013-03-22,"N","L","UCLA","P12","Minnesota","B10",4,22,0.181818181818182,"1. ROUND OF 64"
"1404",2013,2013-03-22,"N","W","Florida Gulf Coast","ASun","Georgetown","BE",6,15,0.4,"1. ROUND OF 64"
"1405",2013,2013-03-22,"N","L","Georgetown","BE","Florida Gulf Coast","ASun",7,27,0.259259259259259,"1. ROUND OF 64"
"1406",2013,2013-03-22,"N","L","Northwestern St.","Slnd","Florida","SEC",3,16,0.1875,"1. ROUND OF 64"
"1407",2013,2013-03-22,"N","W","Florida","SEC","Northwestern St.","Slnd",7,21,0.333333333333333,"1. ROUND OF 64"
"1408",2013,2013-03-22,"N","L","James Madison","CAA","Indiana","B10",8,20,0.4,"1. ROUND OF 64"
"1409",2013,2013-03-22,"N","W","Indiana","B10","James Madison","CAA",9,23,0.391304347826087,"1. ROUND OF 64"
"1410",2013,2013-03-22,"N","W","Iowa St.","B12","Notre Dame","BE",9,21,0.428571428571429,"1. ROUND OF 64"
"1411",2013,2013-03-22,"N","L","Notre Dame","BE","Iowa St.","B12",4,17,0.235294117647059,"1. ROUND OF 64"
"1412",2013,2013-03-22,"N","L","Albany","AE","Duke","ACC",9,15,0.6,"1. ROUND OF 64"
"1413",2013,2013-03-22,"N","W","Duke","ACC","Albany","AE",4,11,0.363636363636364,"1. ROUND OF 64"
"1414",2013,2013-03-22,"N","W","Temple","A10","North Carolina St.","ACC",7,18,0.388888888888889,"1. ROUND OF 64"
"1415",2013,2013-03-22,"N","L","North Carolina St.","ACC","Temple","A10",4,13,0.307692307692308,"1. ROUND OF 64"
"1416",2013,2013-03-22,"N","L","Villanova","BE","North Carolina","ACC",4,21,0.19047619047619,"1. ROUND OF 64"
"1417",2013,2013-03-22,"N","W","North Carolina","ACC","Villanova","BE",11,21,0.523809523809524,"1. ROUND OF 64"
"1418",2013,2013-03-22,"N","L","Cincinnati","BE","Creighton","MVC",5,20,0.25,"1. ROUND OF 64"
"1419",2013,2013-03-22,"N","W","Creighton","MVC","Cincinnati","BE",7,15,0.466666666666667,"1. ROUND OF 64"
"1420",2013,2013-03-22,"N","L","Iona","MAAC","Ohio St.","B10",6,28,0.214285714285714,"1. ROUND OF 64"
"1421",2013,2013-03-22,"N","W","Ohio St.","B10","Iona","MAAC",7,15,0.466666666666667,"1. ROUND OF 64"
"1422",2013,2013-03-22,"N","W","Mississippi","SEC","Wisconsin","B10",3,15,0.2,"1. ROUND OF 64"
"1423",2013,2013-03-22,"N","L","Wisconsin","B10","Mississippi","SEC",7,30,0.233333333333333,"1. ROUND OF 64"
"1424",2013,2013-03-22,"N","L","Colorado","P12","Illinois","B10",5,19,0.263157894736842,"1. ROUND OF 64"
"1425",2013,2013-03-22,"N","W","Illinois","B10","Colorado","P12",8,31,0.258064516129032,"1. ROUND OF 64"
"1426",2013,2013-03-22,"N","L","Western Kentucky","SB","Kansas","B12",3,20,0.15,"1. ROUND OF 64"
"1427",2013,2013-03-22,"N","W","Kansas","B12","Western Kentucky","SB",0,6,0,"1. ROUND OF 64"
"1428",2013,2013-03-22,"N","W","La Salle","A10","Kansas St.","B12",7,18,0.388888888888889,"1. ROUND OF 64"
"1429",2013,2013-03-22,"N","L","Kansas St.","B12","La Salle","A10",4,13,0.307692307692308,"1. ROUND OF 64"
"1430",2013,2013-03-22,"N","L","Pacific","BW","Miami FL","ACC",9,26,0.346153846153846,"1. ROUND OF 64"
"1431",2013,2013-03-22,"N","W","Miami FL","ACC","Pacific","BW",12,22,0.545454545454545,"1. ROUND OF 64"
"1432",2013,2013-03-21,"N","L","Belmont","OVC","Arizona","P12",8,27,0.296296296296296,"1. ROUND OF 64"
"1433",2013,2013-03-21,"N","W","Arizona","P12","Belmont","OVC",9,17,0.529411764705882,"1. ROUND OF 64"
"1434",2013,2013-03-21,"N","L","Missouri","SEC","Colorado St.","MWC",7,23,0.304347826086957,"1. ROUND OF 64"
"1435",2013,2013-03-21,"N","W","Colorado St.","MWC","Missouri","SEC",7,14,0.5,"1. ROUND OF 64"
"1436",2013,2013-03-21,"N","L","North Carolina A&T","MEAC","Louisville","BE",6,16,0.375,"1. ROUND OF 64"
"1437",2013,2013-03-21,"N","W","Louisville","BE","North Carolina A&T","MEAC",4,16,0.25,"1. ROUND OF 64"
"1438",2013,2013-03-21,"N","L","Valparaiso","Horz","Michigan St.","B10",7,25,0.28,"1. ROUND OF 64"
"1439",2013,2013-03-21,"N","W","Michigan St.","B10","Valparaiso","Horz",6,15,0.4,"1. ROUND OF 64"
"1440",2013,2013-03-21,"N","L","South Dakota St.","Sum","Michigan","B10",4,19,0.210526315789474,"1. ROUND OF 64"
"1441",2013,2013-03-21,"N","W","Michigan","B10","South Dakota St.","Sum",9,20,0.45,"1. ROUND OF 64"
"1442",2013,2013-03-21,"N","L","New Mexico St.","WAC","Saint Louis","A10",2,16,0.125,"1. ROUND OF 64"
"1443",2013,2013-03-21,"N","W","Saint Louis","A10","New Mexico St.","WAC",4,11,0.363636363636364,"1. ROUND OF 64"
"1444",2013,2013-03-21,"N","W","Harvard","Ivy","New Mexico","MWC",8,18,0.444444444444444,"1. ROUND OF 64"
"1445",2013,2013-03-21,"N","L","New Mexico","MWC","Harvard","Ivy",3,14,0.214285714285714,"1. ROUND OF 64"
"1446",2013,2013-03-21,"N","L","Montana","BSky","Syracuse","BE",4,31,0.129032258064516,"1. ROUND OF 64"
"1447",2013,2013-03-21,"N","W","Syracuse","BE","Montana","BSky",5,11,0.454545454545455,"1. ROUND OF 64"
"1448",2013,2013-03-21,"N","W","Oregon","P12","Oklahoma St.","B12",8,21,0.380952380952381,"1. ROUND OF 64"
"1449",2013,2013-03-21,"N","L","Oklahoma St.","B12","Oregon","P12",5,17,0.294117647058824,"1. ROUND OF 64"
"1450",2013,2013-03-21,"N","W","Wichita St.","MVC","Pittsburgh","BE",2,20,0.1,"1. ROUND OF 64"
"1451",2013,2013-03-21,"N","L","Pittsburgh","BE","Wichita St.","MVC",1,17,0.0588235294117647,"1. ROUND OF 64"
"1452",2013,2013-03-21,"N","L","Saint Mary's","WCC","Memphis","CUSA",3,15,0.2,"1. ROUND OF 64"
"1453",2013,2013-03-21,"N","W","Memphis","CUSA","Saint Mary's","WCC",5,15,0.333333333333333,"1. ROUND OF 64"
"1454",2013,2013-03-21,"N","L","Davidson","SC","Marquette","BE",6,17,0.352941176470588,"1. ROUND OF 64"
"1455",2013,2013-03-21,"N","W","Marquette","BE","Davidson","SC",4,15,0.266666666666667,"1. ROUND OF 64"
"1456",2013,2013-03-21,"N","L","Bucknell","Pat","Butler","A10",5,16,0.3125,"1. ROUND OF 64"
"1457",2013,2013-03-21,"N","W","Butler","A10","Bucknell","Pat",3,17,0.176470588235294,"1. ROUND OF 64"
"1458",2013,2013-03-21,"N","L","Southern","SWAC","Gonzaga","WCC",10,23,0.434782608695652,"1. ROUND OF 64"
"1459",2013,2013-03-21,"N","W","Gonzaga","WCC","Southern","SWAC",8,20,0.4,"1. ROUND OF 64"
"1460",2013,2013-03-21,"N","W","California","P12","UNLV","MWC",5,11,0.454545454545455,"1. ROUND OF 64"
"1461",2013,2013-03-21,"N","L","UNLV","MWC","California","P12",6,20,0.3,"1. ROUND OF 64"
"1462",2013,2013-03-21,"N","L","Akron","MAC","VCU","A10",1,13,0.0769230769230769,"1. ROUND OF 64"
"1463",2013,2013-03-21,"N","W","VCU","A10","Akron","MAC",8,16,0.5,"1. ROUND OF 64"
"1464",2013,2013-03-20,"N","W","La Salle","A10","Boise St.","MWC",11,21,0.523809523809524,"0. FIRST FOUR"
"1465",2013,2013-03-20,"N","L","Boise St.","MWC","La Salle","A10",7,18,0.388888888888889,"0. FIRST FOUR"
"1466",2013,2013-03-20,"N","L","LIU Brooklyn","NEC","James Madison","CAA",3,16,0.1875,"0. FIRST FOUR"
"1467",2013,2013-03-20,"N","W","James Madison","CAA","LIU Brooklyn","NEC",8,23,0.347826086956522,"0. FIRST FOUR"
"1468",2013,2013-03-19,"N","W","North Carolina A&T","MEAC","Liberty","BSth",8,18,0.444444444444444,"0. FIRST FOUR"
"1469",2013,2013-03-19,"N","L","Liberty","BSth","North Carolina A&T","MEAC",10,23,0.434782608695652,"0. FIRST FOUR"
"1470",2013,2013-03-19,"N","W","Saint Mary's","WCC","Middle Tennessee","SB",8,14,0.571428571428571,"0. FIRST FOUR"
"1471",2013,2013-03-19,"N","L","Middle Tennessee","SB","Saint Mary's","WCC",4,12,0.333333333333333,"0. FIRST FOUR"
"1472",2012,2012-04-02,"N","L","Kansas","B12","Kentucky","SEC",5,11,0.454545454545455,"6. CHAMPIONSHIP"
"1473",2012,2012-04-02,"N","W","Kentucky","SEC","Kansas","B12",6,14,0.428571428571429,"6. CHAMPIONSHIP"
"1474",2012,2012-03-31,"N","L","Louisville","BE","Kentucky","SEC",4,11,0.363636363636364,"5. FINAL FOUR"
"1475",2012,2012-03-31,"N","W","Kentucky","SEC","Louisville","BE",2,7,0.285714285714286,"5. FINAL FOUR"
"1476",2012,2012-03-31,"N","L","Ohio St.","B10","Kansas","B12",8,22,0.363636363636364,"5. FINAL FOUR"
"1477",2012,2012-03-31,"N","W","Kansas","B12","Ohio St.","B10",3,11,0.272727272727273,"5. FINAL FOUR"
"1478",2012,2012-03-25,"N","L","Baylor","B12","Kentucky","SEC",4,14,0.285714285714286,"4. ELITE EIGHT"
"1479",2012,2012-03-25,"N","W","Kentucky","SEC","Baylor","B12",4,9,0.444444444444444,"4. ELITE EIGHT"
"1480",2012,2012-03-25,"N","W","Kansas","B12","North Carolina","ACC",4,14,0.285714285714286,"4. ELITE EIGHT"
"1481",2012,2012-03-25,"N","L","North Carolina","ACC","Kansas","B12",2,17,0.117647058823529,"4. ELITE EIGHT"
"1482",2012,2012-03-24,"N","L","Florida","SEC","Louisville","BE",8,20,0.4,"4. ELITE EIGHT"
"1483",2012,2012-03-24,"N","W","Louisville","BE","Florida","SEC",6,16,0.375,"4. ELITE EIGHT"
"1484",2012,2012-03-24,"N","W","Ohio St.","B10","Syracuse","BE",4,13,0.307692307692308,"4. ELITE EIGHT"
"1485",2012,2012-03-24,"N","L","Syracuse","BE","Ohio St.","B10",6,16,0.375,"4. ELITE EIGHT"
"1486",2012,2012-03-23,"N","L","Indiana","B10","Kentucky","SEC",5,18,0.277777777777778,"3. SWEET SIXTEEN"
"1487",2012,2012-03-23,"N","W","Kentucky","SEC","Indiana","B10",5,10,0.5,"3. SWEET SIXTEEN"
"1488",2012,2012-03-23,"N","L","Ohio","MAC","North Carolina","ACC",12,32,0.375,"3. SWEET SIXTEEN"
"1489",2012,2012-03-23,"N","W","North Carolina","ACC","Ohio","MAC",7,22,0.318181818181818,"3. SWEET SIXTEEN"
"1490",2012,2012-03-23,"N","L","Xavier","A10","Baylor","B12",3,15,0.2,"3. SWEET SIXTEEN"
"1491",2012,2012-03-23,"N","W","Baylor","B12","Xavier","A10",5,15,0.333333333333333,"3. SWEET SIXTEEN"
"1492",2012,2012-03-23,"N","L","North Carolina St.","ACC","Kansas","B12",6,21,0.285714285714286,"3. SWEET SIXTEEN"
